vehicle_id,venue_id,venue_name,vehicle_name,vehicle_type,period_text,price,price_raw,currency,price_from,source
904b71095959377c-v12,904b71095959377c,Hello Motors,Fazzio Neo Hybrid Blue 2024,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v13,904b71095959377c,Hello Motors,Fazzio Neo Hybrid Blue 2024,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v14,904b71095959377c,Hello Motors,Fazzio Neo Hybrid Blue 2024,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v15,904b71095959377c,Hello Motors,Lexi Lx Grey 2024,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v16,904b71095959377c,Hello Motors,Lexi Lx Grey 2024,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v17,904b71095959377c,Hello Motors,Lexi Lx Grey 2024,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v18,904b71095959377c,Hello Motors,Lexi Lx Black 2024,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v19,904b71095959377c,Hello Motors,Lexi Lx Black 2024,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v20,904b71095959377c,Hello Motors,Lexi Lx Black 2024,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v21,904b71095959377c,Hello Motors,Aerox Blue Orange 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v22,904b71095959377c,Hello Motors,Aerox Blue Orange 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v23,904b71095959377c,Hello Motors,Aerox Blue Orange 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v24,904b71095959377c,Hello Motors,Aerox Red 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v25,904b71095959377c,Hello Motors,Aerox Red 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v26,904b71095959377c,Hello Motors,Aerox Red 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v27,904b71095959377c,Hello Motors,Grand Filano White 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v28,904b71095959377c,Hello Motors,Grand Filano White 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v29,904b71095959377c,Hello Motors,Grand Filano White 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v30,904b71095959377c,Hello Motors,Grand Filano Purple 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v31,904b71095959377c,Hello Motors,Grand Filano Purple 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v32,904b71095959377c,Hello Motors,Grand Filano Purple 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v33,904b71095959377c,Hello Motors,Nmax Neo White 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v34,904b71095959377c,Hello Motors,Nmax Neo White 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v35,904b71095959377c,Hello Motors,Nmax Neo White 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v36,904b71095959377c,Hello Motors,Nmax Neo Red 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v37,904b71095959377c,Hello Motors,Nmax Neo Red 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v38,904b71095959377c,Hello Motors,Nmax Neo Red 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v39,904b71095959377c,Hello Motors,Nmax Neo Black 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v40,904b71095959377c,Hello Motors,Nmax Neo Black 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v41,904b71095959377c,Hello Motors,Nmax Neo Black 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v42,904b71095959377c,Hello Motors,Nmax Neo Blue 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v43,904b71095959377c,Hello Motors,Nmax Neo Blue 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v44,904b71095959377c,Hello Motors,Nmax Neo Blue 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v45,904b71095959377c,Hello Motors,XMax Black 2024,scooter,per day,300000,Rp 300.000,IDR,True,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v46,904b71095959377c,Hello Motors,XMax Black 2024,scooter,per week,1680000,Rp 1.680.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v47,904b71095959377c,Hello Motors,XMax Black 2024,scooter,per month,4500000,Rp 4.500.000,IDR,False,https://hello-motors.com/rent-a-motorbike-in-legian/
904b71095959377c-v48,904b71095959377c,Hello Motors,Scoopy Sporty 2024 Blue,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v49,904b71095959377c,Hello Motors,Scoopy Sporty 2024 Blue,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v50,904b71095959377c,Hello Motors,Scoopy Sporty 2024 Blue,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v51,904b71095959377c,Hello Motors,Vario 2024 Red,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v52,904b71095959377c,Hello Motors,Vario 2024 Red,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v53,904b71095959377c,Hello Motors,Vario 2024 Red,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v54,904b71095959377c,Hello Motors,PCX 2024 Blue,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v55,904b71095959377c,Hello Motors,PCX 2024 Blue,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v56,904b71095959377c,Hello Motors,PCX 2024 Blue,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v57,904b71095959377c,Hello Motors,PCX 2024 White,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v58,904b71095959377c,Hello Motors,PCX 2024 White,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v59,904b71095959377c,Hello Motors,PCX 2024 White,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v60,904b71095959377c,Hello Motors,Fazzio Neo Hybrid Blue 2024,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v61,904b71095959377c,Hello Motors,Fazzio Neo Hybrid Blue 2024,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v62,904b71095959377c,Hello Motors,Fazzio Neo Hybrid Blue 2024,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v63,904b71095959377c,Hello Motors,Lexi Lx Grey 2024,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v64,904b71095959377c,Hello Motors,Lexi Lx Grey 2024,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v65,904b71095959377c,Hello Motors,Lexi Lx Grey 2024,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v66,904b71095959377c,Hello Motors,Lexi Lx Black 2024,scooter,per day,120000,Rp 120.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v67,904b71095959377c,Hello Motors,Lexi Lx Black 2024,scooter,per week,672000,Rp 672.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v68,904b71095959377c,Hello Motors,Lexi Lx Black 2024,scooter,per month,1800000,Rp 1.800.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v69,904b71095959377c,Hello Motors,Aerox Blue Orange 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v70,904b71095959377c,Hello Motors,Aerox Blue Orange 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v71,904b71095959377c,Hello Motors,Aerox Blue Orange 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v72,904b71095959377c,Hello Motors,Aerox Red 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v73,904b71095959377c,Hello Motors,Aerox Red 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v74,904b71095959377c,Hello Motors,Aerox Red 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v75,904b71095959377c,Hello Motors,Grand Filano White 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v76,904b71095959377c,Hello Motors,Grand Filano White 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v77,904b71095959377c,Hello Motors,Grand Filano White 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v78,904b71095959377c,Hello Motors,Grand Filano Purple 2024,scooter,per day,130000,Rp 130.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v79,904b71095959377c,Hello Motors,Grand Filano Purple 2024,scooter,per week,728000,Rp 728.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v80,904b71095959377c,Hello Motors,Grand Filano Purple 2024,scooter,per month,1950000,Rp 1.950.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v81,904b71095959377c,Hello Motors,Nmax Neo White 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v82,904b71095959377c,Hello Motors,Nmax Neo White 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v83,904b71095959377c,Hello Motors,Nmax Neo White 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v84,904b71095959377c,Hello Motors,Nmax Neo Red 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v85,904b71095959377c,Hello Motors,Nmax Neo Red 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v86,904b71095959377c,Hello Motors,Nmax Neo Red 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v87,904b71095959377c,Hello Motors,Nmax Neo Black 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v88,904b71095959377c,Hello Motors,Nmax Neo Black 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v89,904b71095959377c,Hello Motors,Nmax Neo Black 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v90,904b71095959377c,Hello Motors,Nmax Neo Blue 2024,scooter,per day,160000,Rp 160.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v91,904b71095959377c,Hello Motors,Nmax Neo Blue 2024,scooter,per week,896000,Rp 896.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v92,904b71095959377c,Hello Motors,Nmax Neo Blue 2024,scooter,per month,2400000,Rp 2.400.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v93,904b71095959377c,Hello Motors,XMax Black 2024,scooter,per day,300000,Rp 300.000,IDR,True,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v94,904b71095959377c,Hello Motors,XMax Black 2024,scooter,per week,1680000,Rp 1.680.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
904b71095959377c-v95,904b71095959377c,Hello Motors,XMax Black 2024,scooter,per month,4500000,Rp 4.500.000,IDR,False,https://hello-motors.com/motorbike-rental-in-kuta
ef455b5667b15e51-v0,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha Filano,scooter,per day,135000,"IDR 135,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v1,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha NMAX,scooter,per day,165000,"IDR 165,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v2,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda ADV,scooter,per day,150000,"IDR 150,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v3,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda ADV,scooter,per day,165000,"IDR 165,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v4,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha NMAX,scooter,per day,150000,"IDR 150,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v5,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha NMAX,scooter,per day,165000,"IDR 165,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v6,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha NMAX,scooter,per day,150000,"IDR 150,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v7,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha NMAX,scooter,per day,130000,"IDR 130,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v8,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda PCX,scooter,per day,140000,"IDR 140,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v9,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda PCX,scooter,per day,150000,"IDR 150,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v10,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda Scoopy,scooter,per day,110000,"IDR 110,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v11,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda PCX,scooter,per day,140000,"IDR 140,000 /day",IDR,True,https://flexbike.app/indonesia/bali/canggu/wish-bali-motorbike-rental
ef455b5667b15e51-v12,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha XMAX,motorbike,per day,300000,"IDR 300,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v13,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha NMAX,motorbike,per day,120000,"IDR 120,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v14,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha XMAX,motorbike,per day,300000,"IDR 300,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v15,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda Scoopy,scooter,per day,50000,"IDR 50,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v16,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda PCX,scooter,per day,130000,"IDR 130,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v17,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda Scoopy,scooter,per day,60000,"IDR 60,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v18,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda Scoopy,scooter,per day,100000,"IDR 100,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v19,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda Vario,scooter,per day,80000,"IDR 80,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v20,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda Scoopy,scooter,per day,100000,"IDR 100,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v21,ef455b5667b15e51,Wish Bali Motorbike Rental,Yamaha NMAX,scooter,per day,150000,"IDR 150,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ef455b5667b15e51-v22,ef455b5667b15e51,Wish Bali Motorbike Rental,Honda Vario,scooter,per day,70000,"IDR 70,000 /day",IDR,True,https://flexbike.app/indonesia/bali/ubud/bikes
ce95025eda366fe1-v0,ce95025eda366fe1,Antara Rental,Scoopy FI,scooter,per day,65000,Rp.65000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v1,ce95025eda366fe1,Antara Rental,Scoopy FI,scooter,per week,400000,Rp.400000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v2,ce95025eda366fe1,Antara Rental,Scoopy New,scooter,per day,85000,Rp.85000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v3,ce95025eda366fe1,Antara Rental,Scoopy New,scooter,per week,500000,Rp.500000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v4,ce95025eda366fe1,Antara Rental,Scoopy 2025,scooter,per day,100000,Rp.100000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v5,ce95025eda366fe1,Antara Rental,Scoopy 2025,scooter,per week,600000,Rp.600000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v6,ce95025eda366fe1,Antara Rental,Vario 125,scooter,per day,85000,Rp.85000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v7,ce95025eda366fe1,Antara Rental,Vario 125,scooter,per week,500000,Rp.500000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v8,ce95025eda366fe1,Antara Rental,Vario 160,scooter,per day,110000,Rp.110000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v9,ce95025eda366fe1,Antara Rental,Vario 160,scooter,per week,650000,Rp.650000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v10,ce95025eda366fe1,Antara Rental,Vario CW,scooter,per day,50000,Rp.50000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v11,ce95025eda366fe1,Antara Rental,Vario CW,scooter,per week,300000,Rp.300000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v12,ce95025eda366fe1,Antara Rental,Fazzio,scooter,per day,100000,Rp.100000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v13,ce95025eda366fe1,Antara Rental,Fazzio,scooter,per week,600000,Rp.600000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v14,ce95025eda366fe1,Antara Rental,Beat Deluxe,scooter,per day,70000,Rp.70000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v15,ce95025eda366fe1,Antara Rental,Beat Deluxe,scooter,per week,420000,Rp.420000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v16,ce95025eda366fe1,Antara Rental,NMAX New,scooter,per day,150000,Rp.150000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v17,ce95025eda366fe1,Antara Rental,NMAX New,scooter,per week,900000,Rp.900000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v18,ce95025eda366fe1,Antara Rental,XMAX New,scooter,per day,300000,Rp.300000,IDR,True,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v19,ce95025eda366fe1,Antara Rental,XMAX New,scooter,per week,1750000,Rp.1750000,IDR,False,https://www.antararentalbali.com/sewa-motor-ubud/
ce95025eda366fe1-v20,ce95025eda366fe1,Antara Rental,Scoopy FI,scooter,per day,65000,Rp.65000,IDR,True,https://www.antararentalbali.com/scooter-rental-in-bali
ce95025eda366fe1-v21,ce95025eda366fe1,Antara Rental,Scoopy New,scooter,per day,85000,Rp.85000,IDR,True,https://www.antararentalbali.com/scooter-rental-in-bali
